ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
3916420,48,F,01/08/2024,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
3916420,62,F,05/11/2024,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
3916420,48,F,24/08/2024,"Córdoba, Córdoba",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
3916420,22,M,21/02/2024,"Córdoba, Córdoba",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
3916420,62,F,28/06/2024,"Córdoba, Córdoba",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
3916420,48,F,21/03/2024,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
3916420,34,M,27/12/2023,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
3916420,48,F,12/06/2024,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3,1
9926434,55,F,11/03/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
9926434,39,F,03/03/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,0
9926434,34,M,29/08/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9926434,39,F,16/01/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9926434,55,F,05/09/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9926434,55,F,15/05/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9926434,38,F,14/12/2023,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9926434,55,F,09/05/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
9926434,39,F,31/12/2023,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9926434,38,F,29/03/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
9926434,55,F,04/09/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9926434,55,F,13/06/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9926434,38,F,04/01/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9926434,34,M,02/07/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9926434,38,F,14/04/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9926434,55,F,08/02/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9926434,39,F,08/07/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9926434,39,F,02/03/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9926434,34,M,06/12/2023,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
9926434,34,M,23/08/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
9926434,38,F,02/11/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
9926434,38,F,13/10/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
9926434,38,F,21/10/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9926434,34,M,14/12/2023,"Santa Fe, Santa Fe",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9926434,34,M,06/04/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9926434,39,F,07/09/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9926434,55,F,20/05/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9926434,34,M,25/05/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
9926434,34,M,04/09/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3,0
9926434,39,F,02/10/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9926434,55,F,12/11/2023,"Santa Fe, Santa Fe",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9926434,55,F,27/10/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
9926434,38,F,07/04/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9926434,55,F,24/09/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9926434,38,F,02/12/2023,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
9926434,34,M,25/03/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9926434,55,F,06/03/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
9926434,34,M,18/10/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
9926434,34,M,26/07/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9926434,39,F,20/07/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
9926434,38,F,18/03/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,0
9926434,38,F,01/04/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9926434,55,F,09/10/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9926434,38,F,25/10/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,1
9926434,55,F,22/03/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9926434,55,F,14/07/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
9926434,38,F,21/03/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9926434,34,M,24/10/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9926434,55,F,25/04/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
9926434,34,M,27/12/2023,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,1
9926434,55,F,30/10/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
9926434,39,F,26/09/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
9926434,39,F,23/05/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9926434,39,F,29/01/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
9926434,55,F,13/03/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
9926434,38,F,11/06/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
8587047,25,F,22/12/2023,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8587047,53,F,16/01/2024,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,0
8587047,53,F,25/09/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
8587047,22,F,09/07/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
8587047,25,F,26/10/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
8587047,40,F,24/05/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
8587047,40,F,29/12/2023,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
8587047,22,F,03/06/2024,"Salta, Salta",Paramount+,"Smart TV 40"" FHD",Tizen 2.3.2,1
8587047,40,F,29/08/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8587047,25,F,06/11/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
8587047,53,F,06/02/2024,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,0
8587047,53,F,25/08/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8587047,53,F,20/09/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8587047,53,F,14/03/2024,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8587047,22,F,05/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
8587047,53,F,31/07/2024,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 2.3.2,0
8587047,25,F,02/07/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
8587047,22,F,28/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,0
8587047,53,F,14/03/2024,"Salta, Salta",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.3,1
8587047,25,F,05/03/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
8587047,22,F,24/12/2023,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8587047,53,F,08/09/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8587047,53,F,24/08/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
8587047,25,F,07/10/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
8587047,40,F,19/03/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
8587047,40,F,12/09/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
8587047,40,F,27/05/2024,"Salta, Salta",Netflix,"Smart TV 40"" FHD",Tizen 4.0,1
8587047,22,F,20/09/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8587047,53,F,02/03/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8587047,40,F,15/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 40"" FHD",Tizen 3.0,1
8587047,53,F,09/12/2023,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 2.3,0
8587047,40,F,26/01/2024,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8587047,22,F,03/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 40"" FHD",Tizen 3.0,0
8587047,22,F,09/09/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
8587047,53,F,15/05/2024,"Salta, Salta",Netflix,"Smart TV 40"" FHD",Tizen 2.3,1
8587047,53,F,06/01/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8587047,53,F,14/09/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8587047,40,F,05/06/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8587047,40,F,19/11/2023,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
8587047,25,F,08/11/2023,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 2.2.1,1
8587047,53,F,12/11/2023,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
8587047,40,F,24/11/2023,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
8587047,25,F,20/07/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
8587047,22,F,16/12/2023,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8587047,40,F,02/12/2023,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,0
8587047,40,F,09/04/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
8587047,25,F,09/05/2024,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
8587047,22,F,07/05/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
8587047,22,F,18/12/2023,"Salta, Salta",Netflix,"Smart TV 40"" FHD",Tizen 4.0,0
8587047,22,F,09/05/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
8587047,40,F,01/09/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,0
8587047,25,F,01/08/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.3,1
8587047,25,F,17/03/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
8587047,53,F,07/08/2024,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
8587047,22,F,02/09/2024,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 3.0,0
8587047,22,F,23/04/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
8587047,53,F,13/05/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8587047,22,F,19/05/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
8587047,53,F,22/05/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
8587047,53,F,24/08/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
8587047,40,F,20/12/2023,"Salta, Salta",Paramount+,"Smart TV 40"" FHD",Tizen 4.0,0
8587047,25,F,28/08/2024,"Salta, Salta",Paramount+,"Smart TV 40"" FHD",Tizen 4.0,1
8587047,53,F,22/06/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8587047,22,F,09/05/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
8587047,53,F,28/01/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
8833876,23,M,05/03/2024,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
8833876,23,M,27/06/2024,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
8833876,20,F,19/01/2024,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3,0
8833876,23,M,30/07/2024,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,0
8833876,44,F,16/08/2024,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,0
8833876,20,F,13/03/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8833876,20,F,29/09/2024,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3,1
8833876,23,M,14/04/2024,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,0
8833876,23,M,04/12/2023,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8833876,23,M,06/12/2023,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
8833876,26,M,27/04/2024,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,0
8833876,44,F,02/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
8833876,26,M,28/04/2024,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 2.2.1,1
8833876,26,M,14/09/2024,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
8833876,44,F,19/09/2024,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
8833876,44,F,31/01/2024,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
8833876,20,F,19/12/2023,"Salta, Salta",Paramount+,"Smart TV 40"" FHD",Tizen 2.2.1,1
8833876,44,F,30/09/2024,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
8833876,44,F,05/03/2024,"Salta, Salta",Amazon Prime,"Smart TV 40"" FHD",Tizen 4.0,0
8833876,26,M,04/06/2024,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
8833876,20,F,29/02/2024,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8833876,23,M,06/08/2024,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,1
8833876,26,M,20/09/2024,"Salta, Salta",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,1
8833876,20,F,09/01/2024,"Salta, Salta",Disney+,"Smart TV 40"" FHD",Tizen 2.3.2,0
8833876,44,F,13/03/2024,"Salta, Salta",HBO Max,"Smart TV 40"" FHD",Tizen 2.3,1
8833876,23,M,28/05/2024,"Salta, Salta",Disney+,"Smart TV 40"" FHD",Tizen 2.2.1,1
8765424,39,F,26/06/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 2.3,1
8765424,39,F,28/01/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 40"" FHD",Tizen 2.3,1
8765424,45,F,25/05/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 40"" FHD",Tizen 2.2.1,0
8765424,45,F,08/01/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 40"" FHD",Tizen 3.0,0
8765424,51,M,04/12/2023,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 3.0,0
8765424,51,M,01/04/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
8765424,45,F,23/07/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3,1
8765424,39,F,24/02/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
8765424,51,M,02/10/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
8765424,51,M,29/07/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
8765424,39,F,26/08/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 40"" FHD",Tizen 2.2.1,0
8765424,51,M,15/11/2023,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
8765424,24,F,13/12/2023,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
8765424,24,F,10/03/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
8765424,45,F,23/05/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 4.0,1
8765424,39,F,24/03/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
8765424,45,F,17/02/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
8765424,24,F,29/05/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
8765424,51,M,08/02/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
8765424,45,F,13/12/2023,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 2.2.1,1
8765424,51,M,15/01/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,0
8765424,51,M,10/10/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,0
8765424,24,F,13/12/2023,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8765424,24,F,17/09/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8765424,45,F,29/02/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3,0
8765424,24,F,02/04/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,1
8765424,24,F,09/07/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
8765424,51,M,07/05/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
8765424,39,F,20/09/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,1
8765424,24,F,08/01/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
8765424,45,F,16/07/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
8765424,51,M,27/03/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
8765424,39,F,28/02/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
8765424,45,F,09/01/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
8765424,24,F,04/09/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
8765424,45,F,11/04/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
8765424,24,F,10/04/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,0
8765424,51,M,18/03/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 40"" FHD",Tizen 2.3.2,0
8765424,39,F,07/09/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8765424,39,F,02/06/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
8765424,39,F,19/06/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
8765424,51,M,14/11/2023,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
8765424,24,F,17/10/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
8765424,24,F,09/10/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
8765424,39,F,17/05/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
8765424,39,F,05/07/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
8765424,39,F,16/08/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 40"" FHD",Tizen 2.3.2,1
8765424,45,F,27/09/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 4.0,1
8765424,39,F,03/07/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8765424,45,F,16/06/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 40"" FHD",Tizen 3.0,0
8765424,45,F,20/06/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
8765424,39,F,24/03/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 3.0,0
8765424,45,F,30/01/2024,"Mar del Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
8765424,24,F,09/10/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8765424,45,F,08/09/2024,"Mar del Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3,1
8765424,24,F,21/01/2024,"Mar del Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
8765424,51,M,10/09/2024,"Mar del Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8765424,45,F,23/09/2024,"Mar del Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
5210394,26,M,23/03/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 40"" FHD",Tizen 3.0,0
5210394,36,M,20/10/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
5210394,51,F,11/05/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
5210394,26,M,04/11/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
